,index,score_df1,claim_name,ncbi_gene_id_df1,ncbi_gene_id_df2,score_df2,score_ratio
69,824,0.0009381379063405,CYP3A43,64816,64816,0.0001967619583518,4.767882542941349
49,476,0.0010184856626819,UGT1A4,54657,54657,0.0002152231848143,4.7322302360718025
10,169,0.0021443166966354,A1BG,1,1,0.0004571930494873,4.690177812283135
78,989,0.0009187551493805,UGT1A6,54578,54578,0.0001967577408116,4.669473971345447
77,969,0.0009187551493805,UGT1A8,54576,54576,0.000196780814824,4.668926440833325
121,2212,0.0008277617317871,FKBP5,2289,2289,0.0001809067419335,4.5756267728893105
20,427,0.0016342317263006,A2M,2,2,0.0003623796899525,4.509722182594758
93,570,0.0008980193606964,FAAH,2166,2166,0.0001992561913452,4.506858003426516
76,907,0.0009187551493805,UGT1A10,54575,54575,0.0002039259181126,4.50533781033757
75,990,0.0009187551493805,UGT1A7,54577,54577,0.0002044976465082,4.4927419218179585
101,345,0.0008324644851382,TSPO,706,706,0.0001872198567218,4.44645402317129
71,1581,0.0009381379063405,FASN,2194,2194,0.0002114587055485,4.436506427612314
45,336,0.0011128063607171,AOC1,26,26,0.0002529477883789,4.399352007973225
72,929,0.0009334318666363,HLA-B,3106,3106,0.0002128746271944,4.384890200107678
46,1334,0.0011128063607171,ALDH3A1,218,218,0.0002544916079005,4.372664269354533
21,296,0.0016342317263006,A2MP1,3,3,0.0003847267625499,4.247772407277323
62,1484,0.0009718160071705,HLA-DRB1,3123,3123,0.000228862138708,4.2462943528218
120,545,0.0008277617317871,NTRK2,4915,4915,0.0002007073310088,4.124222705900099
90,1110,0.0008980193606964,GCG,2641,2641,0.000218015958479,4.119053334267272
30,168,0.0012988152103424,HRH1,3269,3269,0.0003218607989035,4.035332090043713
74,1000,0.0009187551493805,UGT1A9,54600,54600,0.0002289026661897,4.013737212737811
25,253,0.0013737531514175,DRD3,1814,1814,0.0003431350946331,4.003534388944963
87,1779,0.0008980193606964,HTR3A,3359,3359,0.0002251619553127,3.9883263557968767
128,4231,0.0006776593314575,CCK,885,885,0.0001711894334086,3.958534811199723
124,996,0.0007233251787815,TNFRSF1B,7133,7133,0.0001846291717126,3.9177188093951507
131,3825,0.0006411055309165,PPT1,5538,5538,0.0001674716010364,3.828144753791155
119,1935,0.0008324644851382,BMAL1,406,406,0.0002217227284244,3.754529321616401
31,462,0.0012676115143978,NAT2,10,10,0.000338899879998,3.740371682649403
85,1694,0.0009026996728623,HSPA4,3308,3308,0.0002426591237226,3.7200318661590357
143,2972,0.0006027213903823,TRAT1,50852,50852,0.0001666762466997,3.6161204869714942
151,3084,0.0006027213903823,JUND,3727,3727,0.0001666762466997,3.6161204869714942
160,2904,0.0006027213903823,ITIH3,3699,3699,0.0001666762466997,3.6161204869714942
158,3049,0.0006027213903823,OXT,5020,5020,0.0001666762466997,3.6161204869714942
116,1348,0.0008324644851382,ARNT,405,405,0.0002309971904692,3.6037861908506486
136,458,0.0006027213903823,HLA-DRB3,3125,3125,0.0001675410642895,3.597454707228294
156,2643,0.0006027213903823,TRAC,28755,28755,0.0001676768628387,3.594541191780881
47,282,0.0011128063607171,ALDH2,217,217,0.0003103805656482,3.585296516207807
148,2055,0.0006027213903823,GFRA2,2675,2675,0.0001682422198911,3.582462183228622
137,981,0.0006027213903823,HNMT,3176,3176,0.0001685526103314,3.575865061936794
162,3083,0.0006027213903823,KCNJ3,3760,3760,0.0001686825370671,3.5731107728273277
140,159,0.0006027213903823,ELAVL2,1993,1993,0.0001687735542011,3.571183845924907
141,1770,0.0006027213903823,HLA-DRB5,3127,3127,0.0001695952049355,3.5538822610670238
154,2201,0.0006027213903823,HLA-DPB1,3115,3115,0.0001697162306597,3.5513479650088606
164,2962,0.0006027213903823,DTNBP1,84062,84062,0.000172542260432,3.4931812581639172
170,2964,0.0005833386334223,TRIB2,28951,28951,0.0001673251562801,3.4862578131754396
175,1541,0.0005833386334223,NTNG1,22854,22854,0.0001673251562801,3.4862578131754396
165,2963,0.0005833386334223,PSORS1C2,170680,170680,0.0001673251562801,3.4862578131754396
174,2423,0.0005833386334223,MYT1L,23040,23040,0.0001673251562801,3.4862578131754396
172,2425,0.0005833386334223,PKD2,5311,5311,0.0001673251562801,3.4862578131754396
173,2967,0.0005833386334223,TSHZ2,128553,128553,0.0001673251562801,3.4862578131754396
176,1748,0.0005833386334223,TBL1XR1,79718,79718,0.0001673251562801,3.4862578131754396
166,2634,0.0005833386334223,GREM2,64388,64388,0.0001673251562801,3.4862578131754396
60,349,0.0009718160071705,SCN7A,6332,6332,0.0002791819129369,3.4809418595471384
55,620,0.0009718160071705,SCN8A,6334,6334,0.0002795239457144,3.4766824884600065
57,621,0.0009718160071705,SCN3A,6328,6328,0.000279729469615,3.474128087069408
63,399,0.0009718160071705,SCN11A,11280,11280,0.0002797882734029,3.4733979210453474
168,2966,0.0005833386334223,NOTCH4,4855,4855,0.0001687353747308,3.457121154073098
48,371,0.0011128063607171,ALCAM,214,214,0.0003225306908105,3.450234016244114
59,494,0.0009718160071705,SCN2A,6326,6326,0.0002823098282324,3.442373980584524
147,2754,0.0006027213903823,NQO2,4835,4835,0.0001754789687209,3.4347215211922677
132,1975,0.0006411055309165,AQP4,361,361,0.0001867829629518,3.432355503868624
64,436,0.0009718160071705,SCN9A,6335,6335,0.0002844196881315,3.416838030991672
139,976,0.0006027213903823,CYP2C18,1562,1562,0.0001769573435087,3.406026437962817
54,619,0.0009718160071705,SCN4A,6329,6329,0.0002856719765381,3.4018597796934738
153,1190,0.0006027213903823,HRH4,59340,59340,0.0001777256261564,3.391302669272355
56,479,0.0009718160071705,SCN1A,6323,6323,0.0002879355986859,3.375115864817479
91,122,0.0008980193606964,CHRM1,1128,1128,0.0002664970828428,3.3697155372845837
138,1768,0.0006027213903823,C3,718,718,0.0001795668360597,3.356529544140964
70,1304,0.0009381379063405,ABCF1,23,23,0.0002811676732325,3.336578119223349
39,536,0.0011968563485753,SCN5A,6331,6331,0.0003595845385708,3.3284421886778266
134,1180,0.0006264460234336,SST,6750,6750,0.0001888061976361,3.3179314624035556
122,489,0.0007321161582828,CYP2A6,1548,1548,0.0002207671151942,3.316237373663132
130,971,0.0006411055309165,UGT2B15,7366,7366,0.0001944582779349,3.296879606900185
144,1540,0.0006027213903823,GSTT1,2952,2952,0.0001837110412739,3.280812008918319
61,20,0.0009718160071705,SCN10A,6336,6336,0.0002974855502037,3.2667670967717912
161,342,0.0006027213903823,GDNF,2668,2668,0.0001849967705066,3.2580103357036556
185,4411,0.0005683702107686,EHF,26298,26298,0.0001764001357145,3.2220508701223194
181,4467,0.0005683702107686,CNTN4,152330,152330,0.0001764001357145,3.2220508701223194
183,4524,0.0005683702107686,CDH4,1002,1002,0.0001764001357145,3.2220508701223194
169,3096,0.0005833386334223,AOX1,316,316,0.0001817717777944,3.209181537972896
179,564,0.0005683702107686,CHRNA7,1139,1139,0.0001773628935655,3.204560995497636
52,293,0.0010130758474157,ABL1,25,25,0.0003168303674753,3.1975339216644976
186,3503,0.0005683702107686,NALCN,259232,259232,0.0001781871680511,3.1897370443959487
177,1488,0.0005833386334223,GCKR,2646,2646,0.0001849978435697,3.153218557396431
125,1071,0.0006879126728416,HTR1B,3351,3351,0.0002181826387539,3.1529212258613017
126,2000,0.0006776593314575,ATP2B1,490,490,0.0002180405470636,3.1079509778510794
66,338,0.0009381379063405,ABCA4,24,24,0.0003035328711648,3.090729194305772
150,698,0.0006027213903823,SRC,6714,6714,0.0001956395057533,3.080775470483591
68,402,0.0009381379063405,ABCB7,22,22,0.0003071518103999,3.0543134520974498
213,4766,0.0005029908770809,MSANTD1,345222,345222,0.0001663709380435,3.0233097378424714
216,4767,0.0005029908770809,PPA2,27068,27068,0.0001663709380435,3.0233097378424714
211,4674,0.0005029908770809,AGAP1,116987,116987,0.0001663709380435,3.0233097378424714
205,4602,0.0005029908770809,NPAS3,64067,64067,0.0001663709380435,3.0233097378424714
207,4117,0.0005029908770809,TMEFF2,23671,23671,0.0001663709380435,3.0233097378424714
195,3805,0.0005059409975283,SKOR2,652991,652991,0.0001675215420416,3.0201548491158317
193,3966,0.0005059409975283,MCPH1,79648,79648,0.0001675215420416,3.0201548491158317
189,3731,0.0005059409975283,MAML3,55534,55534,0.0001675215420416,3.0201548491158317
210,2245,0.0005029908770809,GRM7,2917,2917,0.0001667036510737,3.0172757095675533
206,2248,0.0005029908770809,CCL2,6347,6347,0.0001674884578122,3.0031375513940746
200,957,0.0005029908770809,GRID2,2895,2895,0.0001675103603662,3.0027448808616666
157,1899,0.0006027213903823,NT5E,4907,4907,0.0002010853677311,2.9973408666327477
171,2965,0.0005833386334223,CFLAR,8837,8837,0.0001948821803442,2.993288726511629
96,100,0.0008636681810828,ADRA1A,148,148,0.0002894953297966,2.9833579066357134
209,674,0.0005029908770809,GRM3,2913,2913,0.0001688387836593,2.9791192887049336
217,594,0.0005029908770809,LRP1B,53353,53353,0.000168842680694,2.9790505280622113
214,173,0.0005029908770809,TNIK,23043,23043,0.0001694882002212,2.9677043972644928
228,3332,0.0004982848373767,MLN,4295,4295,0.0001682340571211,2.9618547272982867
227,3312,0.0004982848373767,BAG6,7917,7917,0.0001682340571211,2.9618547272982867
223,3769,0.0004982848373767,HSPA1L,3305,3305,0.0001682340571211,2.9618547272982867
225,3720,0.0004982848373767,AKR1B1P2,236,236,0.000168626952785,2.954953695996719
235,1866,0.0004982848373767,HSPA1A,3303,3303,0.0001687323544406,2.9531078318006556
233,1837,0.0004982848373767,LTA,4049,4049,0.0001693612610079,2.942141753145408
230,2603,0.0004982848373767,MICA,100507436,100507436,0.0001695290108049,2.9392304892886085
203,1018,0.0005029908770809,TNFRSF11A,8792,8792,0.0001717717969983,2.9282506550588048
219,2228,0.0004982848373767,PRRC2A,7916,7916,0.0001706422568725,2.9200553632445625
215,2610,0.0005029908770809,TJP1,7082,7082,0.000172478076443,2.9162597789471914
129,92,0.0006411055309165,CACNA1H,8912,8912,0.00022269271083,2.878879728604631
187,719,0.0005059409975283,PRKCE,5581,5581,0.0001761943868163,2.8714932789305783
180,798,0.0005683702107686,LYN,4067,4067,0.0001989980165015,2.8561601806936388
224,1004,0.0004982848373767,PSORS1C1,170679,170679,0.0001749793618229,2.8476777614552264
99,190,0.0008337013533349,TNF,7124,7124,0.0002929095114967,2.8462761385756252
234,2817,0.0004982848373767,RALBP1,10928,10928,0.000175697182194,2.836043419447146
155,842,0.0006027213903823,GSTM1,2944,2944,0.0002140528729084,2.8157594065099216
133,467,0.0006264460234336,FAS,355,355,0.0002228447240969,2.8111323971089455
255,4585,0.0004628723314368,PTPRN2,5799,5799,0.0001661976453273,2.785071536514528
241,4325,0.0004628723314368,SPOPL,339745,339745,0.0001661976453273,2.785071536514528
254,4584,0.0004628723314368,PLAGL1,5325,5325,0.0001661976453273,2.785071536514528
127,113,0.0006776593314575,ABL2,27,27,0.0002434913325962,2.783094265541326
257,2356,0.0004628723314368,SLC26A9,115019,115019,0.0001665681814251,2.778876058300113
204,835,0.0005029908770809,GHRL,51738,51738,0.000181625908169,2.7693784557039907
22,3,0.0015374513334466,RGS4,5999,5999,0.000555458858424,2.7678941655711484
238,1852,0.0004628723314368,HTR1E,3354,3354,0.0001682072565423,2.751797639125034
243,3689,0.0004628723314368,GIPR,2696,2696,0.0001682276189278,2.7514645596657687
239,657,0.0004628723314368,HTR6,3362,3362,0.0001685284657531,2.7465528115287294
250,3252,0.0004628723314368,CSMD1,64478,64478,0.0001689102504825,2.7403448287749477
253,3310,0.0004628723314368,FMO1,2326,2326,0.0001692509349262,2.7348288010263007
236,4457,0.0004628723314368,GSTM3,2947,2947,0.0001698720313389,2.724829554274036
123,1690,0.0007321161582828,GGT1,2678,2678,0.0002689818568422,2.721804982974375
191,388,0.0005059409975283,CDH13,1012,1012,0.000185961995098,2.7206687972006023
242,274,0.0004628723314368,CHRM5,1133,1133,0.000170351678771,2.7171574402799346
256,182,0.0004628723314368,CHRM4,1132,1132,0.0001711489447512,2.7045000605155916
159,876,0.0006027213903823,SLC6A3,6531,6531,0.0002261914829569,2.664651128783423
247,1278,0.0004628723314368,IL1A,3552,3552,0.0001740036112462,2.6601306037371595
237,1082,0.0004628723314368,DRD5,1816,1816,0.0001784406543102,2.593984724087292
208,2012,0.0005029908770809,PSMD14,10213,10213,0.0001981689013677,2.53819279215565
260,243,0.0004628723314368,FMO3,2328,2328,0.0001826845179419,2.533725006647851
218,925,0.0004982848373767,HLA-A,3105,3105,0.0001975677604937,2.5220958932345097
163,2462,0.0006027213903823,AMELX,265,265,0.0002400631929018,2.510678055626997
252,23,0.0004628723314368,ADRB3,155,155,0.0001853760502047,2.4969370688698835
38,221,0.0011979976431764,BDNF,627,627,0.0004921846279371,2.4340411609309776
298,4513,0.0004014056820288,OGDH,4967,4967,0.0001663336423505,2.4132561300073845
284,2937,0.0004014056820288,POLG,5428,5428,0.000167001700143,2.4036023686290906
295,3801,0.0004014056820288,OTC,5009,5009,0.0001678987313338,2.3907606617393915
261,941,0.0004628723314368,TPMT,7172,7172,0.0001946592752761,2.377859111929155
202,1704,0.0005029908770809,NTF3,4908,4908,0.0002115815399372,2.377290935826414
282,1510,0.0004014056820288,ALDH5A1,7915,7915,0.000168892911464,2.376687562250715
246,1518,0.0004628723314368,GNB3,2784,2784,0.0001948232248774,2.3758580719936253
296,1864,0.0004014056820288,CPS1,1373,1373,0.0001695402716921,2.3676125915250856
286,2091,0.0004014056820288,COL1A1,1277,1277,0.0001700630368403,2.360334670524233
264,931,0.0004628723314368,SLC22A1,6580,6580,0.0001964377405292,2.3563309687325344
325,2805,0.0003926147025275,FAM177A1,283635,283635,0.0001685133844932,2.329872512550142
309,2952,0.0003926147025275,MYO1H,283446,283446,0.0001685133844932,2.329872512550142
317,3183,0.0003926147025275,GRAMD1B,57476,57476,0.0001685133844932,2.329872512550142
316,3865,0.0003926147025275,LMO2,4005,4005,0.0001685133844932,2.329872512550142
308,330,0.0003926147025275,FAM178B,51252,51252,0.0001685133844932,2.329872512550142
330,2188,0.0003926147025275,GADL1,339896,339896,0.0001685133844932,2.329872512550142
321,3301,0.0003926147025275,INPP1,3628,3628,0.0001685133844932,2.329872512550142
323,3186,0.0003926147025275,OR52J2P,79529,79529,0.0001685133844932,2.329872512550142
314,2806,0.0003926147025275,OR52E2,119678,119678,0.0001685133844932,2.329872512550142
307,1733,0.0003926147025275,OR52J3,119679,119679,0.0001685133844932,2.329872512550142
312,1731,0.0003926147025275,ADCY1,107,107,0.0001688469923113,2.325269151396216
275,2804,0.0004014056820288,LEPR,3953,3953,0.0001733673243899,2.315347966760137
294,2720,0.0004014056820288,BAP1,8314,8314,0.0001736439834027,2.3116590287951118
315,2620,0.0003926147025275,CRY1,1407,1407,0.0001700383766001,2.3089770108242087
319,769,0.0003926147025275,ADCY2,108,108,0.000170310710067,2.305284866542133
274,2602,0.0004014056820288,MC2R,4158,4158,0.0001749948222921,2.293814621319348
297,1981,0.0004014056820288,APEH,327,327,0.0001751163390499,2.2922228971130902
221,1543,0.0004982848373767,CYP2C8,1558,1558,0.0002180462521492,2.2852254164668895
318,926,0.0003926147025275,TPH1,7166,7166,0.000171865671129,2.2844277158340063
167,478,0.0005833386334223,XDH,7498,7498,0.000256069179719,2.2780509316366477
276,1911,0.0004014056820288,ACADSB,36,36,0.0001764064032646,2.2754598166525355
106,117,0.0008324644851382,GABRE,2564,2564,0.0003689020978881,2.2566000299372475
111,281,0.0008324644851382,GABRD,2563,2563,0.0003689020978881,2.2566000299372475
110,104,0.0008324644851382,GABRG1,2565,2565,0.0003689020978881,2.2566000299372475
265,577,0.0004628723314368,CHAT,1103,1103,0.0002054628533716,2.2528273302992115
105,326,0.0008324644851382,GABRG3,2567,2567,0.0003696846207139,2.251823415133211
104,614,0.0008324644851382,GABRA4,2557,2557,0.0003701081815072,2.2492463737173707
118,207,0.0008324644851382,GABRA5,2558,2558,0.0003708660319986,2.244650125146383
107,615,0.0008324644851382,GABRA3,2556,2556,0.0003713604782017,2.24166149604659
178,1426,0.0005683702107686,CD9,928,928,0.000253863546199,2.2388807659807237
102,258,0.0008324644851382,GABRQ,55879,55879,0.000371997748689,2.2378212988438335
258,3261,0.0004628723314368,ATP1A2,477,477,0.0002069348020107,2.2368027366071863
285,3367,0.0004014056820288,ANKK1,255239,255239,0.000179528791895,2.235884716828975
112,480,0.0008324644851382,GABRB2,2561,2561,0.0003728294679091,2.2328290996063758
103,66,0.0008324644851382,GABRP,2568,2568,0.0003734976723421,2.2288344661374913
313,933,0.0003926147025275,ASIC2,40,40,0.0001762592961634,2.2274836622718
100,376,0.0008324644851382,GABRA6,2559,2559,0.0003747037559612,2.22166037007753
278,118,0.0004014056820288,SOD2,6648,6648,0.0001808763532435,2.219226973735026
268,1356,0.0004014056820288,GDF2,2658,2658,0.0001820612871241,2.204783281330898
192,2133,0.0005059409975283,UBE2N,7334,7334,0.0002296656401157,2.2029459751725122
277,1651,0.0004014056820288,HDAC11,79885,79885,0.0001824709697313,2.199833116576819
109,660,0.0008324644851382,GABRB3,2562,2562,0.0003784442448598,2.1997017960904603
281,537,0.0004014056820288,HDAC10,83933,83933,0.0001832195101696,2.1908457328438034
302,35,0.0004014056820288,HDAC9,9734,9734,0.0001839573308836,2.1820586333838015
287,766,0.0004014056820288,HDAC5,10014,10014,0.0001840179979919,2.1813392516446615
327,1301,0.0003926147025275,CREB1,1385,1385,0.0001801254956745,2.1796731276564176
280,311,0.0004014056820288,HDAC8,55869,55869,0.0001843305398173,2.177640679762859
271,631,0.0004014056820288,HDAC3,8841,8841,0.0001843861324663,2.176984118380835
328,2165,0.0003926147025275,CAMK2G,818,818,0.0001804146602788,2.1761795960526773
73,817,0.0009334318666363,PRL,5617,5617,0.0004293957742995,2.1738263916524687
108,138,0.0008324644851382,GABRA2,2555,2555,0.000383684136462,2.1696609424993705
279,777,0.0004014056820288,HDAC4,9759,9759,0.0001854198113133,2.164847861648145
289,629,0.0004014056820288,HDAC6,10013,10013,0.0001854994184703,2.163918816236442
50,742,0.0010160259678631,THPO,7066,7066,0.0004712030869825,2.1562379278318144
283,538,0.0004014056820288,HDAC2,3066,3066,0.0001867795754985,2.1490876663440304
115,316,0.0008324644851382,GABRG2,2566,2566,0.0003875401257653,2.148073011779825
114,906,0.0008324644851382,GABRB1,2560,2560,0.0003875746100744,2.1478818877696804
290,787,0.0004014056820288,HDAC1,3065,3065,0.0001869763519107,2.1468259377555485
117,395,0.0008324644851382,GABRA1,2554,2554,0.0003899298195219,2.134908497531427
310,1001,0.0003926147025275,BCR,613,613,0.0001843464367437,2.1297656166436183
311,903,0.0003926147025275,CACNG2,10369,10369,0.0001844379734297,2.12870861258486
182,19,0.0005683702107686,ADRB1,153,153,0.0002689182115135,2.1135430269662754
322,839,0.0003926147025275,GNRH1,2796,2796,0.0001878648575309,2.08987837154654
201,822,0.0005029908770809,CYP1B1,1545,1545,0.0002443622638671,2.0583819658605673
292,1577,0.0004014056820288,HDAC7,51564,51564,0.00019543828766,2.0538743295127375
199,828,0.0005029908770809,TYMS,7298,7298,0.0002449141748994,2.053743427825305
145,493,0.0006027213903823,IL2,3558,3558,0.00029412930863,2.0491714789990327
248,301,0.0004628723314368,CHRM2,1129,1129,0.0002291414030189,2.0200292279724823
324,896,0.0003926147025275,EPHX2,2053,2053,0.0001948532728377,2.0149248550447614
251,622,0.0004628723314368,ADRA2B,151,151,0.0002386236426857,1.939758886534417
263,607,0.0004628723314368,ADRA2C,152,152,0.0002409966258163,1.9206589713402256
135,148,0.0006027213903823,ABCC1,4363,4363,0.0003173306316548,1.899348283017175
222,82,0.0004982848373767,ALK,238,238,0.0002650858073492,1.8797114879873773
152,340,0.0006027213903823,PIK3CG,5294,5294,0.0003236870974136,1.8620494767888642
33,368,0.0012363859971021,DRD1,1812,1812,0.0006718595947918,1.840244608674881
301,584,0.0004014056820288,TSHB,7252,7252,0.0002238501730071,1.7931890631867786
146,180,0.0006027213903823,SLC6A4,6532,6532,0.0003366552403016,1.7903223185901957
262,121,0.0004628723314368,ADRA2A,150,150,0.000260914173295,1.774040580438143
305,477,0.0003926147025275,MPO,4353,4353,0.0002246147591158,1.7479470363970506
231,814,0.0004982848373767,BGLAP,632,632,0.0002853209019893,1.7464014514975368
326,642,0.0003926147025275,MAPK14,1432,1432,0.0002366239991952,1.659234498034231
320,396,0.0003926147025275,IL1B,3553,3553,0.0002367452276163,1.658384865792616
299,438,0.0004014056820288,COMT,1312,1312,0.0002422125824411,1.6572453750473999
273,718,0.0004014056820288,XBP1,7494,7494,0.0002458474567871,1.63274286939812
245,158,0.0004628723314368,ADRA1B,147,147,0.0002844387803677,1.62731794461513
293,259,0.0004014056820288,BCL2,596,596,0.0002512766932073,1.597464838084468
83,508,0.0009114906523635,NR1I2,8856,8856,0.0005833512362034,1.5625074497068279
149,128,0.0006027213903823,AADAC,13,13,0.0003929457281543,1.533854034279325
266,844,0.0004628723314368,GSTP1,2950,2950,0.000304128349786,1.5219637753681965
270,1086,0.0004014056820288,ABAT,18,18,0.0002647516784253,1.5161591587116494
198,119,0.0005029908770809,ADRB2,154,154,0.0003318747727265,1.515604434011674
259,571,0.0004628723314368,CHRM3,1131,1131,0.0003174117535288,1.4582709250393333
232,823,0.0004982848373767,CYP2B6,1555,1555,0.0003427234493307,1.4538977077576505
306,320,0.0003926147025275,GFAP,2670,2670,0.0002729019707258,1.4386656918721268
304,862,0.0003926147025275,MYC,4609,4609,0.0002750443847177,1.4274594368849662
229,1648,0.0004982848373767,NR1I3,9970,9970,0.0003623030890882,1.375325942240024
303,38,0.0004014056820288,CACNA1D,776,776,0.0002983770287596,1.3452968671801118
300,455,0.0004014056820288,CACNA1F,778,778,0.000298972008616,1.3426196114043771
269,308,0.0004014056820288,CACNA1C,775,775,0.0003056257936826,1.3133894138714934
288,1182,0.0004014056820288,ATM,472,472,0.0003263326363406,1.2300506824265187
249,705,0.0004628723314368,GAA,2548,2548,0.0004061984993186,1.1395225049163664
4,47,0.0025666435999706,CYP2C9,1559,1559,0.0022730824564266,1.1291467200030627
0,97,0.0035699003603917,CYP1A2,1544,1544,0.0032165018188075,1.1098704622263265
84,359,0.0009026996728623,ABCB1,5243,5243,0.0008239779999945,1.0955385615493685
291,140,0.0004014056820288,BRAF,673,673,0.0003667253511117,1.0945675852841075
244,426,0.0004628723314368,GFER,2671,2671,0.0004245932611574,1.0901546816241383
220,238,0.0004982848373767,CYP3A5,1577,1577,0.000463328992292,1.0754449768225813
95,74,0.0008980193606964,GLP1R,2740,2740,0.0008452233990331,1.062463913947125
188,242,0.0005059409975283,MTOR,2475,2475,0.0004848243831552,1.043555182261409
2,0,0.0032404267523344,CYP2D6,1565,1565,0.0031705109879643,1.0220518915201713
890,1925,0.0001675743611227,CMA1,1215,1215,0.0001657917547559,1.010752080942895
768,2335,0.0001675743611227,PSCA,8000,8000,0.0001657917547559,1.010752080942895
887,1927,0.0001675743611227,GBX1,2636,2636,0.0001657917547559,1.010752080942895
3146,4214,0.0001675743611227,CD7,924,924,0.0001657917547559,1.010752080942895
3133,4235,0.0001675743611227,GANC,2595,2595,0.0001657917547559,1.010752080942895
3163,4423,0.0001675743611227,GYS1,2997,2997,0.0001657917547559,1.010752080942895
3165,4425,0.0001675743611227,HOXA4,3201,3201,0.0001657917547559,1.010752080942895
487,2252,0.0001675743611227,HCRT,3060,3060,0.0001657917547559,1.010752080942895
4340,3165,0.0001675743611227,TNFRSF12A,51330,51330,0.0001657917547559,1.010752080942895
918,1951,0.0001675743611227,GPR26,2849,2849,0.0001657917547559,1.010752080942895
4300,3140,0.0001675743611227,COX4I1,1327,1327,0.0001657917547559,1.010752080942895
4206,3017,0.0001675743611227,HOXA5,3202,3202,0.0001657917547559,1.010752080942895
4186,3030,0.0001675743611227,IL21,59067,59067,0.0001657917547559,1.010752080942895
975,2109,0.0001675743611227,IL17RA,23765,23765,0.0001657917547559,1.010752080942895
4284,3142,0.0001675743611227,DLST,1743,1743,0.0001657917547559,1.010752080942895
4236,3202,0.0001675743611227,FLNA,2316,2316,0.0001657917547559,1.010752080942895
4239,3207,0.0001675743611227,HAMP,57817,57817,0.0001657917547559,1.010752080942895
4273,3250,0.0001675743611227,PISD,23761,23761,0.0001657917547559,1.010752080942895
4241,3209,0.0001675743611227,ROR1,4919,4919,0.0001657917547559,1.010752080942895
4285,3143,0.0001675743611227,HOXC5,3222,3222,0.0001657917547559,1.010752080942895
4234,3205,0.0001675743611227,MARCKS,4082,4082,0.0001657917547559,1.010752080942895
4155,2995,0.0001675743611227,TPP1,1200,1200,0.0001657917547559,1.010752080942895
4290,3148,0.0001675743611227,GAMT,2593,2593,0.0001657917547559,1.010752080942895
4165,2990,0.0001675743611227,MAS1,4142,4142,0.0001657917547559,1.010752080942895
4164,3004,0.0001675743611227,COX7A2P2,1348,1348,0.0001657917547559,1.010752080942895
4166,2989,0.0001675743611227,ITGA2,3673,3673,0.0001657917547559,1.010752080942895
949,2124,0.0001675743611227,IL18RAP,8807,8807,0.0001657917547559,1.010752080942895
4168,2979,0.0001675743611227,CRAT,1384,1384,0.0001657917547559,1.010752080942895
1204,1905,0.0001675743611227,NRP1,8829,8829,0.0001657917547559,1.010752080942895
1266,461,0.0001675743611227,HOXA7,3204,3204,0.0001657917547559,1.010752080942895
1206,2186,0.0001675743611227,FLI1,2313,2313,0.0001657917547559,1.010752080942895
4153,2993,0.0001675743611227,FFAR2,2867,2867,0.0001657917547559,1.010752080942895
1324,434,0.0001675743611227,FFAR3,2865,2865,0.0001657917547559,1.010752080942895
683,1336,0.0001675743611227,EN2,2020,2020,0.0001657917547559,1.010752080942895
4098,3078,0.0001675743611227,DHPS,1725,1725,0.0001657917547559,1.010752080942895
1789,686,0.0001675743611227,IL18R1,8809,8809,0.0001657917547559,1.010752080942895
1799,1108,0.0001675743611227,AOC3,8639,8639,0.0001657917547559,1.010752080942895
1809,1095,0.0001675743611227,PRMT5,10419,10419,0.0001657917547559,1.010752080942895
1822,1151,0.0001675743611227,IFNB1,3456,3456,0.0001657917547559,1.010752080942895
1830,1140,0.0001675743611227,DDR1,780,780,0.0001657917547559,1.010752080942895
1897,1054,0.0001675743611227,CD248,57124,57124,0.0001657917547559,1.010752080942895
1933,1288,0.0001675743611227,KLRC1,3821,3821,0.0001657917547559,1.010752080942895
689,1528,0.0001675743611227,EYA3,2140,2140,0.0001657917547559,1.010752080942895
2014,1011,0.0001675743611227,MOBP,4336,4336,0.0001657917547559,1.010752080942895
2017,783,0.0001675743611227,DDAH1,23576,23576,0.0001657917547559,1.010752080942895
2037,774,0.0001675743611227,UQCR10,29796,29796,0.0001657917547559,1.010752080942895
2073,810,0.0001675743611227,HOXD11,3237,3237,0.0001657917547559,1.010752080942895
2260,911,0.0001675743611227,MOCS1,4337,4337,0.0001657917547559,1.010752080942895
3864,3424,0.0001675743611227,DAG1,1605,1605,0.0001657917547559,1.010752080942895
3880,3422,0.0001675743611227,GRN,2896,2896,0.0001657917547559,1.010752080942895
3990,3556,0.0001675743611227,HOXB6,3216,3216,0.0001657917547559,1.010752080942895
4006,3539,0.0001675743611227,CD8A,925,925,0.0001657917547559,1.010752080942895
4037,3433,0.0001675743611227,GPR18,2841,2841,0.0001657917547559,1.010752080942895
4046,3439,0.0001675743611227,GLUD1,2746,2746,0.0001657917547559,1.010752080942895
4047,3460,0.0001675743611227,KHSRP,8570,8570,0.0001657917547559,1.010752080942895
2293,3983,0.0001675743611227,COX10,1352,1352,0.0001657917547559,1.010752080942895
2327,4018,0.0001675743611227,CPSF3,51692,51692,0.0001657917547559,1.010752080942895
2333,3994,0.0001675743611227,GJA8,2703,2703,0.0001657917547559,1.010752080942895
