multiplex	node	score
1	128372	3.64393757874871e-09
1	127059	3.64393757874871e-09
1	26735	3.64393757874871e-09
1	79473	3.64393757874871e-09
1	65094	3.643818389809013e-09
1	57291	3.6437292493987195e-09
1	257044	3.6422770347878254e-09
1	126823	3.6418323883654486e-09
1	284837	3.6414743372410455e-09
1	2595	3.6406180415334817e-09
1	407975	3.6405361562163983e-09
1	730094	3.6395447978021574e-09
1	90203	3.6394666524192165e-09
1	78991	3.63932196089411e-09
1	57710	3.6388711963294975e-09
1	51710	3.638612172137139e-09
1	79990	3.6383139595939717e-09
1	64073	3.6361957803785593e-09
1	79939	3.6345567080190405e-09
1	407024	3.634003018055668e-09
1	441733	3.6339192671019314e-09
1	79009	3.6335427362685296e-09
1	116843	3.6329761589205966e-09
1	134957	3.6322266742686604e-09
1	5678	3.6318507729487412e-09
1	54943	3.6308318456606913e-09
1	28410	3.630716880814563e-09
1	400841	3.6307070422070653e-09
1	401431	3.630466651203871e-09
1	90737	3.6303785723480374e-09
1	113277	3.6302012076554173e-09
1	54865	3.629872268623964e-09
1	7727	3.6296805889417074e-09
1	283140	3.6296002774350696e-09
1	220108	3.629327928678925e-09
1	83849	3.6290449616000393e-09
1	119863861	3.6288900620200562e-09
1	646457	3.628840977301242e-09
1	51023	3.628359578930643e-09
1	10934	3.6282110497255205e-09
1	85016	3.6271639583310316e-09
1	196463	3.6269374834308704e-09
1	55739	3.6265537998023973e-09
1	374739	3.6264681039178413e-09
1	115795	3.6264681039178413e-09
1	25771	3.6264358472275644e-09
1	347454	3.6260140588877273e-09
1	253039	3.6232509341025516e-09
1	79706	3.6231368840048116e-09
1	100271836	3.6228979224532872e-09
1	101927051	3.622874926798369e-09
1	57495	3.622765587897736e-09
1	84674	3.6214347838015146e-09
1	51725	3.6214299471043843e-09
1	284233	3.6212520939958606e-09
1	100126784	3.619510340394903e-09
1	10691	3.6193490953318158e-09
1	84944	3.6193218071065452e-09
1	11016	3.619127803330629e-09
1	10819	3.618950488054767e-09
1	254048	3.618885244520807e-09
1	196264	3.6187073995833522e-09
1	138716	3.6184582865380568e-09
1	55667	3.6181730942902476e-09
1	5544	3.617986902851047e-09
1	51282	3.617920211365545e-09
1	286410	3.6176722763755967e-09
1	90316	3.617023725929386e-09
1	64773	3.6151023600954176e-09
1	121227	3.6149268967473785e-09
1	54882	3.6144983786659977e-09
1	116224	3.613856394054504e-09
1	253152	3.613226444732721e-09
1	286187	3.612524751691836e-09
1	84528	3.6121629964958704e-09
1	118597829	3.6119941117879227e-09
1	100653515	3.611761040108832e-09
1	339456	3.611362253112339e-09
1	65979	3.610971669088539e-09
1	64172	3.610396992951947e-09
1	83878	3.609635206858613e-09
1	51442	3.6090851487947223e-09
1	132001	3.6088940296769904e-09
1	10566	3.608150570024923e-09
1	79857	3.607341135713419e-09
1	339874	3.607341135713419e-09
1	101101776	3.607341135713419e-09
1	107985578	3.607341135713419e-09
1	729991	3.607304442148428e-09
1	391107	3.6063660523475136e-09
1	57700	3.606235491308177e-09
1	10761	3.6055892508140573e-09
1	54029	3.6051209284243333e-09
1	106478920	3.6049231840115614e-09
1	128506	3.6031934954517876e-09
1	90506	3.603042690337577e-09
1	388906	3.6023054650829965e-09
1	100287765	3.6023054650829965e-09
1	642280	3.6023054650829965e-09
1	65008	3.6017676736691207e-09
1	401036	3.6014942570924346e-09
1	144097	3.601297150508739e-09
1	100506660	3.6011495190468866e-09
1	145389	3.6010233621179626e-09
1	90485	3.6008686051724623e-09
1	51239	3.598948088329994e-09
1	64747	3.5980211782938166e-09
1	79798	3.5977776396931087e-09
1	406893	3.597064185077947e-09
1	91408	3.5968068735396515e-09
1	100132341	3.5966666407901218e-09
1	85439	3.596491276108755e-09
1	646600	3.5958902345528547e-09
1	55702	3.5957876143994006e-09
1	102724219	3.59571566893083e-09
1	113444	3.595350744131314e-09
1	338799	3.595273412388094e-09
1	285600	3.5950299830271374e-09
1	55915	3.594008023079734e-09
1	118427	3.5938564560781334e-09
1	343171	3.592618865433856e-09
1	415117	3.5920881380388914e-09
1	203522	3.5916946798439807e-09
1	118421	3.591261301237897e-09
1	51550	3.5908667233963224e-09
1	79020	3.5907182147066695e-09
1	548637	3.590528462902612e-09
1	93144	3.589869085773691e-09
1	135941	3.5878687697557117e-09
1	282763	3.587194794254193e-09
1	81833	3.5861579374835188e-09
1	63875	3.5858132056860592e-09
1	284383	3.5850296558608193e-09
1	403341	3.584346742413941e-09
1	64968	3.584291236678795e-09
1	401541	3.583559148629364e-09
1	146760	3.583096553719978e-09
1	286101	3.582619859973845e-09
1	284759	3.5821791376211547e-09
1	8391	3.5812358628324667e-09
1	728712	3.5810451952915637e-09
1	256643	3.5806456792273594e-09
1	93953	3.5800624098119793e-09
1	159091	3.579530522592091e-09
1	201140	3.5789626727945548e-09
1	162333	3.5789361076749205e-09
1	91442	3.57825543547264e-09
1	80069	3.5772315437487365e-09
1	55106	3.5770924778265333e-09
1	65065	3.576665441472988e-09
1	118812	3.5765778186686692e-09
1	91948	3.5764267191964165e-09
1	100506311	3.5760644559845516e-09
1	407021	3.575177924837654e-09
1	407026	3.575028061055099e-09
1	645224	3.574940447197915e-09
1	26800	3.574808505106743e-09
1	115677	3.5744078475696648e-09
1	57523	3.5735071882282814e-09
1	22864	3.5734133222116037e-09
1	120379	3.5733829273002954e-09
1	149685	3.5733785603469077e-09
1	55096	3.5733400794837073e-09
1	63939	3.572878271249717e-09
1	105371374	3.5718671489805556e-09
1	79970	3.571768756777055e-09
1	79986	3.57090575319246e-09
1	100287569	3.5700092650394285e-09
1	100507477	3.569529693112476e-09
1	256815	3.5694031386931916e-09
1	9304	3.5690878661312977e-09
1	84698	3.5690165053880186e-09
1	55205	3.5686656437736677e-09
1	91574	3.568459323758286e-09
1	51263	3.568029498773238e-09
1	84696	3.5674809938896942e-09
1	127534	3.567465249208537e-09
1	128366	3.565492817691715e-09
1	79470	3.565492817691715e-09
1	343170	3.565492817691715e-09
1	112272565	3.5653174272556114e-09
1	23505	3.5650946034702815e-09
1	91603	3.5649506074604296e-09
1	56122	3.5640892339218617e-09
1	389384	3.5633049953192743e-09
1	127385	3.5630354638306136e-09
1	79922	3.5626272427250165e-09
1	221091	3.5624068180677584e-09
1	100124700	3.562237346398678e-09
1	54763	3.5618635922824713e-09
1	79050	3.561404011775973e-09
1	55199	3.560860021962327e-09
1	146330	3.5605526751769526e-09
1	27197	3.559578534592452e-09
1	54089	3.5593097318213086e-09
1	100505758	3.5593097318213086e-09
1	123706547	3.5593097318213086e-09
1	255252	3.558387289080556e-09
1	728695	3.558306457538628e-09
1	338862	3.557649714745918e-09
1	84224	3.5565096535203947e-09
1	406958	3.5564682117391004e-09
1	7116	3.5562273691101723e-09
1	11018	3.5561440573386187e-09
1	130916	3.555820778057337e-09
1	93487	3.555689353425978e-09
1	339906	3.5554770219290193e-09
1	55027	3.5553593889383083e-09
1	9959	3.5552055959222403e-09
1	401397	3.5551627035100177e-09
1	54841	3.5549106381849147e-09
1	441250	3.554885471621263e-09
1	150223	3.554826621244424e-09
1	284349	3.5525679041436728e-09
1	85444	3.5518056012309786e-09
1	9813	3.5515821349380954e-09
1	30816	3.551476332105567e-09
1	3810	3.551361335681784e-09
1	134266	3.5512242946177738e-09
1	317781	3.5502350130352005e-09
1	51649	3.5495980054534413e-09
1	5197	3.54954456401838e-09
1	79823	3.548784921351349e-09
1	64091	3.5476504716311378e-09
1	54850	3.5473377240387466e-09
1	55152	3.5472298658241846e-09
1	84975	3.5464591860945214e-09
1	400224	3.5464421929892256e-09
1	55148	3.5462022649380513e-09
1	55731	3.546092310252483e-09
1	155185	3.545930220647364e-09
1	7455	3.545751826745148e-09
1	140691	3.5453558800133615e-09
1	406887	3.544624281257724e-09
1	55814	3.5443193210634084e-09
1	440737	3.544033106302203e-09
1	219899	3.544022018689082e-09
1	84255	3.5439636658431286e-09
1	89885	3.5436468881872786e-09
1	84946	3.542943092655586e-09
1	389362	3.5424096359105858e-09
1	148713	3.542134024911553e-09
1	729533	3.5420731543968286e-09
1	130355	3.5405126805596437e-09
1	56942	3.5402287522754063e-09
1	389124	3.539916445293436e-09
1	406948	3.5392487591898742e-09
1	100874214	3.538805273444318e-09
1	644076	3.5384801026306382e-09
1	391020	3.538109436838079e-09
1	167838	3.5372025306711024e-09
1	55015	3.537050468114324e-09
1	10223	3.5369306152653207e-09
1	78992	3.5362872461054107e-09
1	78998	3.5361584326522973e-09
1	101928100	3.5341217199239478e-09
1	406890	3.5333843743810565e-09
1	266812	3.53147791357912e-09
1	138805	3.5307426358588616e-09
1	440944	3.5303971589266938e-09
1	406899	3.5293653576531945e-09
1	80195	3.528537345266791e-09
1	64745	3.528438628774511e-09
1	392133	3.5279500747449426e-09
1	116841	3.5279085132531953e-09
1	144535	3.5278073097939665e-09
1	84280	3.5270705198680032e-09
1	388512	3.5269312236665815e-09
1	79919	3.5264248379553662e-09
1	84311	3.525843897016873e-09
1	406911	3.5254958736647136e-09
1	84295	3.524943169401145e-09
1	202309	3.5247572416795247e-09
1	54860	3.5247294172551165e-09
1	114041	3.5247294172551165e-09
1	101928405	3.5247294172551165e-09
1	100506542	3.5247294172551165e-09
1	128209	3.5247254765372385e-09
1	6553	3.5247107671370247e-09
1	55212	3.5241530992669883e-09
1	89970	3.523862659244076e-09
1	25775	3.523614133104172e-09
1	728658	3.522847041252258e-09
1	554251	3.5225207363463763e-09
1	285753	3.5222579347135823e-09
1	222234	3.521969137860099e-09
1	283687	3.5216391288455023e-09
1	26134	3.521017967460624e-09
1	56951	3.520761870285208e-09
1	101927221	3.5200468133325594e-09
1	158135	3.519096242110094e-09
1	121273	3.518514317272345e-09
1	654346	3.517558418337056e-09
1	642587	3.5174728522381637e-09
1	57108	3.517402928993816e-09
1	284800	3.5166059041082747e-09
1	91978	3.516476810532749e-09
1	27181	3.515937915278457e-09
1	6887	3.515927030753623e-09
1	57546	3.5157706246365856e-09
1	84332	3.515467969322433e-09
1	79137	3.5153761967180277e-09
1	57128	3.5143289804661823e-09
1	440822	3.5133940461113855e-09
1	27039	3.512570469936824e-09
1	115024	3.5121241499807434e-09
1	84878	3.511501362716063e-09
1	200844	3.511337544516999e-09
1	64756	3.510637573391027e-09
1	55119	3.510039895440936e-09
1	84437	3.5099452501246243e-09
1	389072	3.5092427777294895e-09
1	253724	3.509027595451291e-09
1	91522	3.509027001639175e-09
1	403244	3.508638087248503e-09
1	81844	3.507977873902154e-09
1	79780	3.507694235239044e-09
1	440957	3.505819331615844e-09
1	155051	3.5039406854862265e-09
1	7629	3.5035857771528027e-09
1	51475	3.5035429797585804e-09
1	644873	3.5035383151380897e-09
1	28391	3.5029906901758608e-09
1	25786	3.5025227516962274e-09
1	148137	3.502167225074445e-09
1	138241	3.501622843915611e-09
1	54831	3.501314440092721e-09
1	79842	3.5004619118690077e-09
1	10686	3.500399481143904e-09
1	56604	3.5002338179959156e-09
1	23676	3.500225442561663e-09
1	619208	3.498330143090148e-09
1	377047	3.4975345284562747e-09
1	84651	3.4973991915872767e-09
1	347265	3.4962570196405264e-09
1	123355	3.4960117921175974e-09
1	140706	3.4959469064009572e-09
1	119016	3.4957257264851794e-09
1	60437	3.495725536388045e-09
1	11209	3.4957183087954055e-09
1	677769	3.495297199271379e-09
1	125950	3.495259554797494e-09
1	390201	3.495240112664642e-09
1	81472	3.495240112664642e-09
1	219417	3.495240112664642e-09
1	341568	3.495240112664642e-09
1	504189	3.495240112664642e-09
1	343169	3.495240112664642e-09
1	79324	3.495240112664642e-09
1	100528032	3.4951044128824966e-09
1	167	3.495061554319903e-09
1	123016	3.4949446829746628e-09
1	26978	3.494613245952237e-09
1	9746	3.4937897076166295e-09
1	152586	3.4936058911872883e-09
1	9626	3.492818248176248e-09
1	127391	3.4924833123974668e-09
1	123904	3.491990113892783e-09
1	440574	3.49181132534479e-09
1	23644	3.4913234208971202e-09
1	50613	3.4911809110595163e-09
1	219473	3.491087076862503e-09
1	11223	3.490521063056648e-09
1	84290	3.4897907471740893e-09
1	100129973	3.4895810946912295e-09
1	440915	3.489159435118721e-09
1	51275	3.489008087857508e-09
1	220929	3.4887247903765797e-09
1	266	3.4883624926856733e-09
1	10279	3.488042280902221e-09
1	54868	3.4877999713720796e-09
1	120376	3.4867003039649654e-09
1	100529215	3.486652429359334e-09
1	55671	3.4865268561307506e-09
1	55316	3.4846885586263157e-09
1	57047	3.484671314809794e-09
1	374286	3.4843949011117855e-09
1	284040	3.4842348175401833e-09
1	100507217	3.4839516152679164e-09
1	541473	3.483526189781153e-09
1	63926	3.4834256928010617e-09
1	389812	3.4830549269906778e-09
1	151258	3.482896264503397e-09
1	284085	3.482822791592113e-09
1	161145	3.4821694940027495e-09
1	406918	3.4807943080193924e-09
1	5761	3.479642378569438e-09
1	151525	3.478949037091371e-09
1	152100	3.47883588102393e-09
1	127602	3.478812570639623e-09
1	344887	3.47799128792017e-09
1	653232	3.4778153457459624e-09
1	440354	3.477275971699197e-09
1	56104	3.47716300578419e-09
1	65121	3.4768602856614544e-09
1	345462	3.476715698168772e-09
1	338707	3.4765581310937027e-09
1	100288413	3.4758998616549772e-09
1	133690	3.475816647792698e-09
1	643664	3.4756718258938146e-09
1	64928	3.4752807746694324e-09
1	344148	3.4752624301776475e-09
1	140686	3.4747993517777706e-09
1	101929153	3.474556307955062e-09
1	133022	3.474440353398298e-09
1	89882	3.4741691807508896e-09
1	80153	3.4736835249867434e-09
1	284367	3.4725683372815133e-09
1	114483833	3.472096716353763e-09
1	79317	3.4720543823820063e-09
1	55319	3.471845851245902e-09
1	115409980	3.4714500380100766e-09
1	106480429	3.4714500380100766e-09
1	442775	3.4714500380100766e-09
1	22971	3.4714500380100766e-09
1	100288077	3.4714500380100766e-09
1	123706506	3.4714500380100766e-09
1	100132742	3.4714500380100766e-09
1	255130	3.4714500380100766e-09
1	285785	3.4714500380100766e-09
1	326591	3.4714500380100766e-09
1	102724050	3.4714500380100766e-09
1	3138	3.4714500380100766e-09
1	729402	3.4714500380100766e-09
1	645139	3.4714500380100766e-09
1	106481687	3.4714500380100766e-09
1	100506115	3.4714500380100766e-09
1	729340	3.4714500380100766e-09
1	326307	3.4714500380100766e-09
1	28467	3.4714500380100766e-09
1	28448	3.4714500380100766e-09
1	3505	3.4714500380100766e-09
1	390354	3.4714500380100766e-09
1	100507156	3.4714500380100766e-09
1	100506394	3.4714500380100766e-09
1	402175	3.4714500380100766e-09
1	402287	3.4714500380100766e-09
1	729236	3.4714500380100766e-09
1	326310	3.4714500380100766e-09
1	105379054	3.4714500380100766e-09
1	145767	3.4714500380100766e-09
1	340451	3.4714500380100766e-09
1	100507308	3.4714500380100766e-09
1	109729184	3.4714500380100766e-09
1	6174	3.4714500380100766e-09
1	100129845	3.4714500380100766e-09
1	728532	3.4714500380100766e-09
1	100130562	3.4714500380100766e-09
1	646913	3.4714500380100766e-09
1	120766138	3.4714500380100766e-09
1	728590	3.4714500380100766e-09
1	28781	3.4714500380100766e-09
1	28949	3.4714500380100766e-09
1	28876	3.4714500380100766e-09
1	619519	3.4714500380100766e-09
1	388344	3.4714500380100766e-09
1	80868	3.4714500380100766e-09
1	28950	3.4714500380100766e-09
1	28875	3.4714500380100766e-09
1	28947	3.4714500380100766e-09
1	28832	3.4714500380100766e-09
1	28941	3.4714500380100766e-09
1	284393	3.4714500380100766e-09
1	284677	3.4714500380100766e-09
1	101927096	3.4714500380100766e-09
1	643751	3.4714500380100766e-09
1	653189	3.4714500380100766e-09
1	28948	3.4714500380100766e-09
1	2497	3.4714500380100766e-09
1	100130776	3.4714500380100766e-09
1	2502	3.4714500380100766e-09
1	28473	3.4714500380100766e-09
1	7451	3.4714500380100766e-09
1	285505	3.4714500380100766e-09
1	116149	3.4714500380100766e-09
1	100418887	3.4714500380100766e-09
1	653658	3.4714500380100766e-09
1	642489	3.4714500380100766e-09
1	441050	3.4714500380100766e-09
1	107986809	3.4714500380100766e-09
1	107984834	3.4714500380100766e-09
1	644972	3.4714500380100766e-09
1	644877	3.4714500380100766e-09
1	643343	3.4714500380100766e-09
1	101927751	3.4714500380100766e-09
1	441073	3.4714500380100766e-09
1	728970	3.4714500380100766e-09
1	100422691	3.4714500380100766e-09
1	101927229	3.4714500380100766e-09
1	100874203	3.4714500380100766e-09
1	101929329	3.4714500380100766e-09
1	255308	3.4714500380100766e-09
1	28475	3.4714500380100766e-09
1	100233209	3.4714500380100766e-09
1	647436	3.4714500380100766e-09
1	647030	3.4714500380100766e-09
1	284764	3.4714500380100766e-09
1	727795	3.4714500380100766e-09
1	28408	3.469844380829972e-09
1	8712	3.469224491051073e-09
1	494118	3.4691169198221773e-09
1	406916	3.469104911986942e-09
1	60678	3.468663207574569e-09
1	79635	3.4684779012782324e-09
1	254122	3.4681051795035125e-09
1	653687	3.467732994976832e-09
1	57418	3.467626753681016e-09
1	114826	3.467221095102416e-09
1	406955	3.4665577700497415e-09
1	153364	3.4660658912145827e-09
1	57549	3.465737704399591e-09
1	56911	3.4652913037052014e-09
1	54954	3.4650660111593976e-09
1	4222	3.464823610687568e-09
1	100129387	3.4640813857469343e-09
1	23300	3.4639370459595733e-09
1	79741	3.4636472396704664e-09
1	84220	3.4632830373660526e-09
1	285419	3.462813344537674e-09
1	391712	3.4626501087348964e-09
1	114792	3.462614316451304e-09
1	286097	3.4623620245795063e-09
1	158800	3.4621755779417053e-09
1	124538	3.46186995264422e-09
1	55338	3.4616624019180165e-09
1	57609	3.461091915379858e-09
1	127707	3.458588921214001e-09
1	100130705	3.4578424682994347e-09
1	406924	3.457174439053752e-09
1	79811	3.456964998804231e-09
1	283303	3.456280863871034e-09
1	56927	3.4557414470426254e-09
1	54460	3.4552853058869316e-09
1	51200	3.454531802042418e-09
1	64963	3.453268297548078e-09
1	54058	3.4523732552351504e-09
1	100131897	3.4523055838519975e-09
1	65083	3.452038507704147e-09
1	114625	3.4518633617398203e-09
1	126789	3.4507754166852584e-09
1	101928751	3.4505819551773848e-09
1	151325	3.4505819551773848e-09
1	148545	3.4505819551773848e-09
1	23519	3.450462419184074e-09
1	338005	3.450462419184074e-09
1	54665	3.4491552100521662e-09
1	26255	3.4491355488703754e-09
1	647859	3.4481837807239314e-09
1	340205	3.4480393562793582e-09
1	283849	3.447865696518131e-09
1	100505761	3.4472782652003933e-09
1	374819	3.4472660356223596e-09
1	79863	3.447180168349844e-09
1	280636	3.446681326356613e-09
1	84750	3.446677402781877e-09
1	10876	3.446328769798707e-09
1	104797538	3.4462087040225547e-09
1	401093	3.4462087040225547e-09
1	84461	3.446130019232517e-09
1	645369	3.446027263143164e-09
1	55168	3.445657720109066e-09
1	100652748	3.4454179811619435e-09
1	170524	3.4453617866883296e-09
1	100130249	3.444740387697512e-09
1	343071	3.4438166872024062e-09
1	28455	3.4435700311979878e-09
1	100289017	3.4433845478889395e-09
1	391123	3.4433845478889395e-09
1	285588	3.4433845478889395e-09
1	100310846	3.4433845478889395e-09
1	161142	3.4433845478889395e-09
1	375593	3.4433400774145363e-09
1	100505702	3.4426824254345344e-09
1	646023	3.4420976768613264e-09
1	146845	3.4417771866831147e-09
1	643752	3.4416946830684138e-09
1	128872	3.4416912402595193e-09
1	548644	3.441046774276199e-09
1	138311	3.4408945929483472e-09
1	23131	3.4404446877617557e-09
1	106479167	3.440427166058565e-09
1	106479012	3.440427166058565e-09
1	100873688	3.440427166058565e-09
1	57055	3.4388439243429987e-09
1	57054	3.4388439243429987e-09
1	653220	3.438765430648377e-09
1	23148	3.4384998417300484e-09
1	121355	3.4379411801222806e-09
1	150681	3.43764121998038e-09
1	163479	3.437560175253854e-09
1	142683	3.437560175253854e-09
1	284194	3.437560175253854e-09
1	402117	3.437560175253854e-09
1	728276	3.437560175253854e-09
1	389376	3.437560175253854e-09
1	80864	3.437560175253854e-09
1	283463	3.437560175253854e-09
1	348174	3.437560175253854e-09
1	128817	3.437560175253854e-09
1	653275	3.437560175253854e-09
1	131149	3.437560175253854e-09
1	284293	3.437560175253854e-09
1	8756	3.437560175253854e-09
1	127731	3.437560175253854e-09
1	340168	3.43728842450981e-09
1	389043	3.436463982009617e-09
1	101927503	3.436463982009617e-09
1	161753	3.436463982009617e-09
1	90499	3.436463982009617e-09
1	105369360	3.436463982009617e-09
1	284071	3.436463982009617e-09
1	126668	3.436463982009617e-09
1	123706509	3.436463982009617e-09
1	100132159	3.436463982009617e-09
1	342909	3.436463982009617e-09
1	112268170	3.436463982009617e-09
1	440307	3.4353168911435082e-09
1	115811	3.434727875497472e-09
1	63977	3.4332225946749113e-09
1	643236	3.432746045199185e-09
1	606495	3.431765704184051e-09
1	205327	3.4313755663046443e-09
1	285175	3.4309181880790463e-09
1	221442	3.430524750270423e-09
1	23078	3.4302640854733107e-09
1	286023	3.4300151641970793e-09
1	389015	3.42854928608418e-09
1	254050	3.428001112138626e-09
1	10078	3.4278900978850843e-09
1	101927027	3.427764753000196e-09
1	389023	3.4276056668181156e-09
1	169436	3.4272131640229592e-09
1	51061	3.4265513749069905e-09
1	151242	3.4259515073966265e-09
1	126299	3.4256460423993025e-09
1	91523	3.4255004709925043e-09
1	100528017	3.423740235589504e-09
1	78994	3.423629140918162e-09
1	100216544	3.423560868211139e-09
1	131076	3.4235175759031938e-09
1	56129	3.4218509624903905e-09
1	79446	3.4209569673066152e-09
1	25972	3.4207395354313408e-09
1	54455	3.420618639095425e-09
1	196074	3.4193756094491514e-09
1	401251	3.41893258829399e-09
1	643911	3.418412984814998e-09
1	340542	3.418096218303564e-09
1	100129361	3.4179035168684298e-09
1	406983	3.4177754465329067e-09
1	219539	3.4176059552297995e-09
1	730051	3.417305151941919e-09
1	3806	3.417292433719058e-09
1	158293	3.4170278590848497e-09
1	25894	3.416837985669188e-09
1	400073	3.4167059034519862e-09
1	3266	3.416653879067304e-09
1	641515	3.4152410303014855e-09
1	284900	3.4149470603410083e-09
1	401565	3.4148544409281276e-09
1	619189	3.414534018707256e-09
1	80755	3.4129232160677564e-09
1	221092	3.4113959375564127e-09
1	64420	3.4112585795146393e-09
1	56900	3.4109035262521283e-09
1	29944	3.4104700846180415e-09
1	388815	3.4094828537513677e-09
1	55222	3.4090666282164888e-09
1	1578	3.407754126494598e-09
1	100423062	3.407753125972917e-09
1	84677	3.407722239759852e-09
1	391253	3.407613075000392e-09
1	643253	3.4074583284640145e-09
1	646309	3.4074195331519767e-09
1	406963	3.4072652919576427e-09
1	101929145	3.405778534871972e-09
1	135114	3.4053668603802494e-09
1	84312	3.4039350385151045e-09
1	55623	3.403482485988903e-09
1	51300	3.402927188245591e-09
1	90459	3.402490257160081e-09
1	64969	3.401639959534736e-09
1	431705	3.401083048130508e-09
1	165055	3.3991126966755006e-09
1	221491	3.398095089021275e-09
1	376132	3.3979943061288635e-09
1	387911	3.3979402493699548e-09
1	338872	3.3979402493699548e-09
1	388507	3.397208059538557e-09
1	79368	3.3958516676349126e-09
1	390940	3.3950152416842092e-09
1	79157	3.3948708894365232e-09
1	84938	3.393449982169891e-09
1	54933	3.3932528149203196e-09
1	92659	3.3928643102875844e-09
1	130827	3.3927300971704316e-09
1	140894	3.3921743848789784e-09
1	5509	3.391864557975283e-09
1	100129250	3.3917586334894298e-09
1	84629	3.391627135351317e-09
1	730112	3.3915215908323134e-09
1	57604	3.3911777901996683e-09
1	54432	3.391019298688888e-09
1	284186	3.3908601971910784e-09
1	407008	3.390855993964688e-09
1	129450	3.389702217019208e-09
1	400823	3.3896552480792153e-09
1	342892	3.389634590652065e-09
1	55591	3.3894774677207215e-09
1	150946	3.3889058352768075e-09
1	10466	3.3885666647891127e-09
1	144404	3.3885018180961105e-09
1	100505746	3.3872383149905346e-09
1	401663	3.387181534824432e-09
1	504191	3.387181534824432e-09
1	504190	3.387181534824432e-09
1	149773	3.386407353971911e-09
1	57484	3.386274236573973e-09
1	84236	3.385689612022138e-09
1	283870	3.3854300746983657e-09
1	727957	3.3851372452962524e-09
1	643733	3.384944698821643e-09
1	101929726	3.384520804291882e-09
1	105372481	3.384312693462133e-09
1	197407	3.384223703811364e-09
1	54955	3.383600620931765e-09
1	389177	3.382290384010458e-09
1	163183	3.381891656441238e-09
1	58506	3.3801258934831526e-09
1	881	3.379629356224988e-09
1	56269	3.378430879604008e-09
1	379025	3.3760051453818286e-09
1	124995	3.3754098950743868e-09
1	26025	3.3752135154340126e-09
1	392399	3.3743539298844557e-09
1	286256	3.3743539298844557e-09
1	693155	3.3738524103210173e-09
1	83448	3.3734479268949284e-09
1	10813	3.3722159266236407e-09
1	2083	3.3719154823705088e-09
1	440248	3.370063452426355e-09
1	54442	3.370027719841914e-09
1	404220	3.369817995150306e-09
1	647033	3.3697828314451647e-09
1	100506801	3.3697828314451647e-09
1	400759	3.3697828314451647e-09
1	151475	3.3697828314451647e-09
1	352962	3.3697828314451647e-09
1	84627	3.3686470849673707e-09
1	8273	3.3684492607822902e-09
1	92181	3.3679394379787236e-09
1	406882	3.3671816897763012e-09
1	406889	3.3671816897763012e-09
1	144571	3.3666398823361207e-09
1	101927774	3.36648938052689e-09
1	140687	3.366245850280554e-09
1	84218	3.365698888739501e-09
1	347475	3.3656606153466293e-09
1	84954	3.3650332117004814e-09
1	57532	3.3649519651513778e-09
1	159090	3.364815832471434e-09
1	55346	3.3624394228267956e-09
1	220082	3.3613159120759834e-09
1	390059	3.3612181312968656e-09
1	145853	3.360573823797149e-09
1	118924	3.360372620852597e-09
1	84316	3.3600436460024047e-09
1	27146	3.3598591244923586e-09
1	286103	3.3598591244923586e-09
1	28574	3.35947352188864e-09
1	106480297	3.3586073747712505e-09
1	51069	3.358576281076619e-09
1	100507458	3.358573687061617e-09
1	11244	3.3581264290407057e-09
1	170712	3.357872275024231e-09
1	54619	3.3546220716376154e-09
1	113000	3.3545215760491316e-09
1	78997	3.3535739560430007e-09
1	128611	3.352386134114594e-09
1	100093630	3.351627567172447e-09
1	5673	3.351304990073907e-09
1	130888	3.3511995126900123e-09
1	100128750	3.3505013734285078e-09
1	55002	3.349998962221121e-09
1	9880	3.349946991168562e-09
1	391714	3.349863913089757e-09
1	440163	3.349863913089757e-09
1	89887	3.349863913089757e-09
1	26669	3.349863913089757e-09
1	58505	3.349593453763894e-09
1	390649	3.34936141737583e-09
1	692158	3.3488594847642474e-09
1	105373869	3.347559165343756e-09
1	56163	3.3475444030551915e-09
1	81629	3.3467306539704155e-09
1	146223	3.3461051188206827e-09
1	285855	3.3457741726888903e-09
1	647087	3.3457283782372814e-09
1	143379	3.345202151077286e-09
1	389677	3.3441839827055253e-09
1	285641	3.34320759767492e-09
1	79616	3.3416884174196153e-09
1	286144	3.3387500136646853e-09
1	10101	3.338500289270005e-09
1	339448	3.3376923883429347e-09
1	83985	3.337564097596041e-09
1	28891	3.337489421173225e-09
1	100616414	3.3358879435646088e-09
1	642643	3.3358879435646088e-09
1	100302197	3.3358879435646088e-09
1	102465490	3.3358879435646088e-09
1	101928891	3.3358879435646088e-09
1	388849	3.3358879435646088e-09
1	150197	3.3358879435646088e-09
1	109617010	3.3358879435646088e-09
1	283373	3.3356425126297826e-09
1	64799	3.3355078793440018e-09
1	134553	3.335322086909733e-09
1	28425	3.335310139113284e-09
1	677778	3.3350442121467074e-09
1	124808	3.3349797879779033e-09
1	100689073	3.3349588611618456e-09
1	27442	3.3349588611618456e-09
1	285205	3.3349588611618456e-09
1	100128176	3.3349588611618456e-09
1	400128	3.3349588611618456e-09
1	101927249	3.3349588611618456e-09
1	101928284	3.3349588611618456e-09
1	84075	3.3349588611618456e-09
1	259240	3.3349588611618456e-09
1	100996279	3.3349588611618456e-09
1	145814	3.3336671575291138e-09
1	388789	3.333568419689972e-09
1	400818	3.3333464920147474e-09
1	91664	3.3329680032410273e-09
1	51522	3.332539455400388e-09
